g0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	
g656	-3.6841453754254285	-2.453345969668771	-2.453345969668771	-2.453345969668771	-4.074926633220308	-3.5479874538172913	-2.453345969668771	-4.829806233477808	-6.167692283933451	-3.6201892046302064	-1.496911838578465	-3.3438481783823217	-1.2576660391509626	-1.9352330100305257	-5.176634105195861	-2.8745816525182373	-3.6260696521074136	-4.929676625389415	-3.3527742885898513	-2.294179532021161	-2.3594308951672196	-2.862590910288798	-3.828077896185619	-2.453345969668771	-2.453345969668771	-2.453345969668771	-3.4908648281196433	-3.478268994235775	-2.453345969668771	-2.453345969668771	-2.4901481173141105	-3.595749071105165	-2.1102367793707058	-2.453345969668771	-2.453345969668771	-2.453345969668771	-2.453345969668771	-2.453345969668771	-5.242657176450709	-2.453345969668771	-3.1668524497925974	-1.9466995612109115	-4.162906079490733	-4.879183074463388	-2.3890127501498815	-2.896844820704674	-3.13517401030418	-4.431784954607047	-5.789653032924739	-2.4572209403967435	-2.7945374185277583	-1.727035632547023	-5.524759023816577	-2.458156118880279	-1.6354813546189841	-5.401089075102255	-2.453345969668771	-2.4445293479760166	-1.8361457902372922	
g657	-3.6014517378677042	-2.907630166348168	-2.3253513402843016	-3.3231130340000234	-2.1852714026306748	-7.6117892097738045	-2.8963184053275386	-2.1852714026306748	-2.7030316827242746	-3.1400749653705318	-2.2607602035567416	-2.1852714026306748	-2.1852714026306748	-3.1970309355407656	-2.0476008241849377	-2.3621134356309907	-2.470344941710803	-2.8301160358002724	-2.1852714026306748	-3.07683408169946	-2.2983107833373153	-2.9140097984963487	-2.038581145165835	-2.178541207196014	-1.4949017542890362	-2.7292629657365413	-2.1852714026306748	-2.1852714026306748	-3.022929671803981	-1.6853846735355613	-2.0861030208813642	-1.5779392716965097	-2.6769366623494	-2.064090729426846	-1.9564707075928156	-2.1852714026306748	-4.786153810936108	-1.0607252705420545	-2.1852714026306748	-2.1852714026306748	-3.8582575141304383	-7.22116676674772	-2.1852714026306748	-2.8471234748866103	-2.222235656992713	-2.1852714026306748	-3.0009813663301848	-1.6057800244119311	-1.4694018313555957	-2.1852714026306748	-3.736379017445429	-2.4872735040530602	-2.8750049381647758	-5.425961676311278	-3.1680190181757917	-1.7069497578235207	-1.7229102986737046	-4.259665436900985	-2.1852714026306748	
g658	-4.777142034265594	-5.82801847656621	-1.168751846142796	-2.1650331905589875	-4.236016730143906	-2.6272885570073106	-2.4189658111186185	-2.4189658111186185	-2.0634091701760617	-4.287317946548137	-4.422857672814259	-2.4189658111186185	-1.7128587175437713	-2.1660428874870368	-1.133685438622953	-1.7971071528286091	-2.8090236422310704	-0.6534730765400034	-2.4189658111186185	-1.5216846087822198	-3.6887721970085368	-1.684554337422202	-2.4189658111186185	-4.098233713681766	-3.0450979655290893	-1.8888244253201616	-1.9262674962000048	-3.2174438180161635	-0.8643469352137979	-3.8427016734144863	-1.330751856765473	-3.3069016049299385	-4.503738511683776	-1.0511659481160471	-1.7189866919351087	-2.4189658111186185	-2.4189658111186185	-2.7555610372722903	-2.6740057780523316	-1.2115748749177682	-1.3840112584986701	-2.4189658111186185	-2.8461168577472216	-2.5230066253605714	-4.006473157510202	-6.5828265856440344	-4.269968593046443	-2.8237078689955393	-2.4189658111186185	-7.378503313354227	-5.064449129550429	-2.4189658111186185	-2.4189658111186185	-2.4189658111186185	-2.0795816843408628	-15.051250375711346	-2.4189658111186185	-2.4189658111186185	-2.530447392501091	
g659	-1.4330602561938934	-1.4330602561938934	-0.22101266262583658	0.4784023780372733	-1.181061113540573	-2.5487925814717034	-2.87932956047073	-1.4330602561938934	-1.1049145749138367	-4.721669761173219	-0.4967510101598923	-1.7595269066147838	-4.308261460315825	-0.9120538520101216	-3.0591942818332556	-1.997031105128666	-1.3536308632484986	-0.44586698917997675	-1.5206369735945313	-1.1189556575424084	-0.8022603939936445	-2.4064224911818126	-2.8349048817582445	-1.7162393919510557	-5.053330815923214	-0.8886801774531325	-0.8412855428601698	-1.4330602561938934	-0.7396129625710626	-1.4330602561938934	-1.531764952772432	-1.4330602561938934	-0.9854533126542765	-1.3644591851800374	-1.1578015404510162	-3.3406789430493946	-1.4330602561938934	0.11714977377212346	-4.972123507674527	-1.8651219456568884	-0.1624296874847984	-1.4330602561938934	-2.0860417654077077	-0.016335437351958006	-0.9023083068543436	-1.4330602561938934	-2.0803563446737106	-1.0198020986646241	-1.003191884373158	-2.494596824275102	-1.4330602561938934	0.2852956774484206	-1.4330602561938934	-1.1944400823874195	-0.3019380259973531	-1.4330602561938934	-10.437821176185654	-1.2511918748964865	-2.352120037190426	
g660	-4.952737473642207	-4.678079291730157	-2.823197260008638	-3.28717710374923	-3.0188546232415976	-1.9887963647075158	-2.6305726029563017	-2.4753248227529174	-3.018281761015997	-2.4753248227529174	-1.6083862343753443	-5.211928411042732	-2.4753248227529174	-2.862601403341343	-2.95459058067643	-2.9861133019012787	-2.1638367087546073	-3.2030634143698027	-2.4753248227529174	-1.6011593280174856	-2.003790607241832	-2.7299040806127612	-3.1614467179008807	-3.247025389805273	-3.630140252339404	-1.6092354777486229	-2.5117893978746175	-1.9759754154549263	-0.8745472660140525	-6.364289807168499	-2.5774914062903234	-2.4753248227529174	-1.2711304010639068	-2.891064789060875	-2.642729524320441	-2.092937060718387	-2.4753248227529174	-5.096435974928017	-2.21572050029394	-1.54697872475569	-0.6877600311124934	-3.9443423130038227	-3.275814259179957	-1.8786980784081715	-2.4753248227529174	-4.7648131176877	-3.91198218434663	-0.7213586040888513	-2.103401086961968	-2.7900600992818076	-2.4753248227529174	-1.3496802638464602	-4.701086479008358	-3.6270372072456554	-1.8009427080223228	-2.7917574464927233	-4.293605070485534	-3.213330041630712	-2.756486894495843	
g661	-1.7965578211176527	-3.5903329618478437	-1.7965578211176527	-0.3028080009286782	-1.9758902858034446	-1.7965578211176527	-6.680383545487818	-1.420371855507927	-1.7965578211176527	-0.9660632702466173	-1.7965578211176527	-1.7965578211176527	-4.24135774622461	-4.2389339989012225	-2.072331058828366	-2.543088740205865	-3.56424426238323	-0.1859943557195545	-2.8129924330229668	-1.8582376373337635	-0.7362444269225523	-2.2822001067119757	-1.7965578211176527	-2.438221266827221	-2.949756042975012	-2.820728463355502	-3.576267376143382	-2.6321190485440837	-2.4334049803047497	-2.2574314848777304	-0.9009553110192449	-2.7394973396172326	-2.412024453387669	-2.9149126012324285	-2.637324768008938	-1.7965578211176527	-1.7965578211176527	-2.4771086138734364	-1.7965578211176527	-2.120212692389373	-3.8498022123222984	-0.5225112452590683	-4.1929722358297115	-1.7965578211176527	-3.5731852203442185	-0.8502021635442241	-1.7965578211176527	-2.1254406508885024	-3.6101266205833222	-1.7087548028889983	-2.204332781128155	-3.040710575972106	-1.7965578211176527	-3.0584248893411075	-1.7965578211176527	-0.19454739143597924	-2.2844615277713713	-1.7965578211176527	-1.7965578211176527	
g662	-2.1551483887667953	-1.9646970376436006	-2.8370681521284857	-3.399769835499674	-3.244821850781384	-1.4957192846868135	-3.225625755164853	-9.317677834344456	-1.41012148543805	-1.9970598999999984	-2.060206117219926	-2.060206117219926	-0.24205167651846524	-0.9976560829520753	-0.7963001740662454	-1.3491067986532237	-1.3698778762972004	-0.12955242031174516	-4.014758403659161	-0.3698182195082619	-5.073947126786258	-0.8762728925127365	-1.2426865363454154	-1.6718207089624908	-2.512777105468661	-1.2420858016619478	-2.003981556641392	-1.2989850941431789	-0.9027694777872026	-2.2248837009427342	-1.4184385709701386	-2.060206117219926	-2.688682900718803	-1.2656428468094825	-1.1724768598039135	-2.8854677242953723	-2.691354877920182	-3.2850379843470967	-2.5590350489213964	-4.468561544017569	-2.0771871388619214	-2.060206117219926	-2.1294561507381085	-1.158210398724579	-2.2167864345639385	-2.060206117219926	-4.658271969009337	-1.0013654354615316	-2.060206117219926	-1.4798785171612294	-6.742029675049692	-2.060206117219926	-2.8046322418879326	-2.1820002584424727	-1.6071990119339477	-2.1040273791516717	-2.8188440053040624	-6.770532764208757	-2.060206117219926	
g663	-1.962727434016241	-1.858711684081439	-1.858711684081439	-1.5823391822430881	-1.9363866163678376	-2.6256137184963104	-1.858711684081439	-1.8364033738749923	-2.713913735960152	-3.75425026025078	-1.0115588879748532	-1.3681413818770534	0.22819685111764393	-1.5177258121385377	-1.9943269501227308	-2.6846239003180625	-1.0945844001168301	-1.5343786146609142	-2.6335149540197547	-1.3955946172112335	-1.1033514912783222	-1.3733048222567783	-2.2439331760378654	-3.189285452347744	-7.489648900290933	-1.858711684081439	-1.9367566280938766	-4.111811086234635	-4.582899191730606	-1.858711684081439	-3.203036842708936	-5.3927915702758975	-2.4154992355736766	-0.40980520688256056	-0.91112299256388	-1.858711684081439	-1.858711684081439	-5.411809476424615	-0.8009552756762995	-1.858711684081439	-1.7566233868601124	-0.7998622991385317	-1.3607900678568257	-1.858711684081439	-1.9006536204564088	-1.8499447049846092	-5.516176691726091	-1.858711684081439	-1.1822457803724091	-1.397269486960525	-2.7869800255125186	-1.1816958692669866	-2.2498428799765082	-2.852708933214544	-1.7844381903224513	-2.0332033679366583	-2.2473473060497784	-1.6425493394710615	-1.1277590737905607	
g664	-5.688111907216554	-3.2252344426440556	-0.911451302989762	-1.320778004130012	-4.142865528140429	-1.8348499574873902	-3.444571756322635	-1.8348499574873902	-0.6043185650753163	-2.288508617494774	-1.4345665988242902	-1.8348499574873902	-1.8348499574873902	-8.479801096695903	-1.7286364794647977	-1.7023413609283344	-2.473298144416722	-0.21756794953056396	-1.6766645214442948	-2.9454598864495205	-1.8348499574873902	-1.8348499574873902	-1.8348499574873902	-1.8348499574873902	-7.8299834897104725	-2.0329789903027753	-0.9465577507282811	-2.0791122108605204	-2.1807503813866753	-1.4648627554037692	-0.6036234652345118	-1.8348499574873902	-0.703757581220656	-1.4849092810317968	-2.3909637281002003	-5.622348035155853	-1.361060573756779	-0.7930667659564259	-3.568631640262997	-1.4970584319955424	-1.7594145610731848	-1.8348499574873902	-3.7996212020159743	-1.44921357374883	-1.8348499574873902	-1.8348499574873902	-1.1848115276062392	-0.45997868410432585	-5.943318815582263	-3.9071127877540497	-1.8348499574873902	-1.761927328941812	-1.8348499574873902	-0.642378184706075	-2.0527153710146098	-1.082227614017915	-3.340214239189395	-1.7469546921053063	-2.2824176670208374	
g665	-3.1906547079968273	-4.084939611394441	-2.354294652847956	-3.6868126699869412	-2.7554899506305013	-7.266648019767358	-5.665887601034669	-2.7554899506305013	-4.788273054979594	-4.798582935730164	-2.702862593781348	-2.7554899506305013	-2.7554899506305013	-5.418673822436548	-3.7639700978824417	-2.536327326935793	-5.745051917336776	-3.4459389151600006	-2.7554899506305013	-3.6847240767810163	-2.838130371573453	-3.1485703604037605	-3.9478267550048214	-3.0777229768452146	-1.4249200684390446	-2.986810761446353	-2.7554899506305013	-2.7554899506305013	-2.6088217941769787	-2.0104831069011566	-2.054751891795786	-1.0649054039700034	-2.7554899506305013	-2.047726081169947	-2.6552532959061153	-3.7012853852397205	-4.294844834867293	-1.6308898020177411	-2.7554899506305013	-2.1605692289401937	-5.491529968829445	-3.569480916955013	-3.949929939282331	-4.111865962424862	-2.616357079523345	-2.7554899506305013	-7.256251014214016	-2.241734351338349	-4.829531365264962	-2.7554899506305013	-2.7554899506305013	-2.7554899506305013	-5.581105854071835	-6.632947480793586	-4.93069708693274	-1.4868205665074201	-5.0885013783122295	-2.7554899506305013	-2.7554899506305013	
g666	-4.971711493427799	-3.5381546481646593	-3.1751794755593097	-4.274493008741581	-3.970605070548402	-4.1522082913319505	-3.1751794755593097	-2.633595528251099	-6.2706033296547465	-3.2617008180159845	-3.7123414254381313	-3.8267589467632637	-2.1400495288643224	-2.6688680777827978	-2.572728528384017	-3.769920967800554	-2.972608114551851	-2.2016756999325016	-3.823746682668762	-2.9542551014076666	-4.459087144190145	-3.5798459773995583	-2.7398345991369415	-3.4071033740026135	-3.3740046508110053	-3.9063792508470283	-3.8283791298366463	-1.4644804980366615	-2.655725967945918	-5.65028326400974	-2.4504865649659444	-3.603763335384046	-3.1751794755593097	-2.2836113233125337	-3.4908096838765488	-3.1751794755593097	-3.1751794755593097	-3.1751794755593097	-4.8690079980898595	-8.587122850855678	-3.8066819175512694	-2.4873948507598356	-4.0201812631310965	-5.270803830826614	-3.8798795464805225	-3.4815043405427097	-4.979905925048452	-2.836099430066233	-3.1751794755593097	-3.2144410787706437	-1.6875206928475428	-2.2592330118346062	-2.5675108810846727	-3.003987343381385	-3.5586746093600037	-2.433288090644878	-8.442849723718632	-2.8113914536660904	-2.5282901938531217	
g667	-2.4906345337903204	-2.311540928716145	-2.311540928716145	-1.818060388191782	-3.8241757454659986	-2.2760727847658235	-2.311540928716145	-2.2313998154497705	-2.958947707265429	-3.6330620315387905	-1.5098283343093757	-2.229774792704308	-2.156434156011019	-2.5953671360748136	-3.3158958314511247	-2.5029548610578054	-3.2972679968510854	-8.150918081922127	-2.311540928716145	-2.6469884323992847	-2.2409976072143785	-1.8393792214630886	-1.9697910680430952	-3.100644914059388	-2.311540928716145	-2.311540928716145	-1.7846171162969326	-2.5473581805245042	-3.6164296234852777	-5.009262921328968	-1.084379672399721	-2.311540928716145	-2.670952201021096	-4.515972028378644	-1.8089326501228389	-4.830208373864243	-2.2222289251630887	-2.311540928716145	-1.455704545667724	-2.311540928716145	-2.204578808586967	-2.2927650140624354	-1.9629298977977723	-2.311540928716145	-3.8857982447311277	-7.301601847408905	-3.6912262862558087	-2.516957650079433	-3.458796828225189	-2.2693591746627306	-2.055729244219572	-1.8242748566817075	-2.14038659897378	-1.9093850064598938	-2.429132976657641	-2.311540928716145	-5.720265804197205	-1.0776103125645191	-1.3054745644059673	
g668	-2.7975365192456185	-1.8078967557811072	-1.8450642933156352	-5.579338885630517	-2.6895481911919132	-6.558445131088868	-4.234590179463313	-2.7975365192456185	-3.4182758456802254	-2.5612557779324527	-2.524483411046441	-2.7975365192456185	-6.42346431798175	-3.9792891567302893	-2.6485254459618344	-1.9272054384777155	-2.755785137672494	-2.4934264915805198	-2.7975365192456185	-4.347193222182767	-2.7975365192456185	-4.082246552800262	-2.7975365192456185	-2.680789037181829	-3.8503389733506723	-4.5417322399745625	-4.608552523508242	-4.791721481965258	-1.8998942860015011	-3.3862571444447913	-5.349479525098485	-2.7975365192456185	-2.7975365192456185	-3.6983983069414688	-3.7985387707563842	-5.00910959956863	-3.5872171742046084	-1.283583225933642	-2.094242460998953	-5.211746619832702	-7.585974819812711	-4.313647750267667	-2.7975365192456185	-4.072910012565475	-4.5672457906107935	-5.024245981290194	-1.8230236941125857	-2.211959157409139	-2.434122110800933	-3.1268199156072454	-2.7975365192456185	-2.7975365192456185	-2.7975365192456185	-3.1178750445318055	-2.7975365192456185	-3.346189334575685	-3.85139643574027	-1.6170826833448264	-2.294526300542343	
g669	-1.2718165089477167	-1.2808460547327218	-1.2808460547327218	-1.1830775918178174	-1.1827369496187006	-1.3137711172457132	-1.2808460547327218	-1.2423929642821716	-1.2808460547327218	-4.9846759983432	-0.060270917729136834	-0.6371250632754415	-0.09608249393359877	-1.6556259667142676	-2.219175914293193	-1.2808460547327218	-1.584094259620899	-1.2808460547327218	-1.2283104554465323	-1.599234754561516	-0.45834243445908796	-1.2549227610344833	-0.8978310234917658	-2.9761343375790004	-1.2808460547327218	-1.2808460547327218	-1.5000424000393395	-1.0081772430903904	-1.2808460547327218	-1.2808460547327218	-3.264165922358309	-2.5294891648227247	-1.2906564223107682	-4.479262970271755	-1.480369533672752	-3.0619988226074613	-0.5232098011133198	-1.2808460547327218	-0.7950730283377693	-1.2808460547327218	-1.3294424310567803	-0.1274958587481017	-0.731575188489748	-5.828206988620132	-0.6579436847990403	-1.4059827657857147	-3.042920437949661	-4.640171207372899	-1.8501995627229968	-1.202100504206121	-0.648833045271882	-0.40159477330827575	-1.1090475285429777	-1.491851292962001	-1.4069924217409562	-2.544451566975336	-1.2808460547327218	-1.1610853342780851	-0.21195581538104907	
g670	-2.3630557310484357	-2.239347649159464	-2.239347649159464	-2.623033997854957	-3.2924540061447605	-0.9980479121800592	-2.239347649159464	-2.3543684261040334	-1.9386025811784982	-4.214398227742013	-1.9112939217269052	-2.4329842218442153	-1.1577951026646867	-2.6507887388884144	-3.124528164109009	-3.975544143629047	-1.525305424041431	-2.4225281485693673	-2.6929772351955075	-2.1690956901979415	-1.8753489492219066	-2.2480941543445057	-1.8863208347459242	-2.665816189144887	-2.239347649159464	-2.239347649159464	-0.9269475807034698	-2.706276390095066	-2.4879127114163184	-2.239347649159464	-3.33691738964531	-2.239347649159464	-5.913716237418213	-6.941961193639956	-2.3179661287349407	-2.3180308734206614	-1.65716311462841	-3.7445355235176487	-2.07147579771675	-2.239347649159464	-1.2880258898286288	-1.540354353756837	-1.5407992310377117	-5.139978309032743	-2.859163768421159	-2.239347649159464	-2.239347649159464	-4.416946966992802	-3.901520072922324	-3.02342226734497	-2.663053981659855	-2.7717760532653872	-1.4229884204238705	-2.39713648973148	-1.4452716740801195	-2.239347649159464	-7.714616626557289	-3.0466468421587303	-2.0045256116812324	
